5 4 2 0 8 3 7 6 1 	0 1 2 5 7 6 3 8 4 	21
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 6 4 3 8 	21
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 6 4 8 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 6 8 3 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 6 8 4 3 	19
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 8 3 4 6 	23
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 8 3 6 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 8 4 3 6 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 8 4 6 3 	17
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 8 6 3 4 	17
5 4 2 0 8 3 7 6 1 	0 1 2 5 7 8 6 4 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 3 4 6 7 	21
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 3 4 7 6 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 3 6 4 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 3 6 7 4 	21
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 3 7 4 6 	13
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 3 7 6 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 4 3 6 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 4 3 7 6 	21
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 4 6 3 7 	23
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 4 6 7 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 4 7 3 6 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 4 7 6 3 	17
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 6 3 4 7 	21
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 6 3 7 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 6 4 3 7 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 6 4 7 3 	17
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 6 7 3 4 	17
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 6 7 4 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 7 3 4 6 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 7 3 6 4 	25
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 7 4 3 6 	21
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 7 4 6 3 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 7 6 3 4 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 5 8 7 6 4 3 	21
5 4 2 0 8 3 7 6 1 	0 1 2 6 3 4 5 7 8 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 6 3 4 5 8 7 	23
5 4 2 0 8 3 7 6 1 	0 1 2 6 3 4 7 5 8 	27
5 4 2 0 8 3 7 6 1 	0 1 2 6 3 4 7 8 5 	目标状态不可达
5 4 2 0 8 3 7 6 1 	0 1 2 6 3 4 8 5 7 	目标状态不可达
